day,hedge_stock,action,stocks,new_allocation$,new_quantity,target_price,signal
29,ACN,short to hedge,GDDY,-1022.6060528634353,-16.894202095877006,60.53,-99.0
29,ACN,short to hedge,GOOG,-326.8718301185501,-0.3150237855442316,1037.61,-99.0
29,ACN,short to hedge,GOOGL,-320.68414340007814,-0.3073365184057178,1043.43,-99.0
29,ACN,short to hedge,GPN,-198.11350445372295,-1.9073216949429377,103.87,-99.0
29,ACN,short to hedge,GWRE,-151.63141781683174,-1.809444126692503,83.8,-99.0
29,ACN,short to hedge,IAC,-1012.4712492341612,-5.80246002197353,174.49,-99.0
29,ACN,short to hedge,IBM,-29.902072813314067,-0.25218919468089795,118.57,-99.0
29,ACN,short to hedge,INTU,-143.22667804674137,-0.7219086595097851,198.4,-99.0
29,ACN,short to hedge,JKHY,-1589.9865262880248,-11.674767062838864,136.19,-99.0
29,ACN,short to hedge,LDOS,-258.1809606810244,-4.095510163087315,63.04,-99.0
29,ACN,short to hedge,LOGM,-815.3218070828074,-9.54262414656844,85.44,-99.0
29,ACN,short to hedge,MANH,-95.87156978642932,-2.0247427621209995,47.35,-99.0
29,ACN,short to hedge,MSFT,-382.66015618851776,-3.711183747342816,103.11,-99.0
29,ACN,short to hedge,MTCH,-858.7769691755026,-22.64707197192781,37.92,-99.0
29,ACN,short to hedge,NATI,-1465.2236091843865,-31.201524897452863,46.96,-99.0
29,ACN,short to hedge,NOW,-146.52472640500002,-0.9207284554794523,159.14,-99.0
29,ACN,short to hedge,NTNX,-106.00911316623252,-2.6940054171850703,39.35,-99.0
29,ACN,short to hedge,NUAN,-278.16400138894676,-17.202473802655952,16.17,-99.0
29,ACN,short to hedge,OKTA,-115.29129585928032,-2.230437141793003,51.69,-99.0
29,ACN,short to hedge,ORCL,-495.5536694548558,-10.192383164435538,48.62,-99.0
29,ACN,short to hedge,PAYC,-124.66568686426469,-1.0385345456869766,120.04,-99.0
29,ACN,short to hedge,PAYX,-735.6230968177147,-10.925636370380435,67.33,-99.0
29,ACN,short to hedge,PEGA,-156.812639576714,-3.0996766075650126,50.59,-99.0
29,ACN,short to hedge,PFPT,-785.244936894412,-9.089535095432481,86.39,-99.0
29,ACN,short to hedge,PTC,-165.68348624698797,-1.9556596582505663,84.72,-99.0
29,ACN,short to hedge,PYPL,-197.54956712498554,-2.496834771549362,79.12,-99.0
29,ACN,short to hedge,RHT,-65.18891431210237,-0.37659684755691725,173.1,-99.0
29,ACN,short to hedge,RNG,-117.56136458626459,-1.646287138863809,71.41,-99.0
29,ACN,short to hedge,RP,-204.7587722309471,-4.318894162222044,47.41,-99.0
29,ACN,short to hedge,SABR,-250.53163150874104,-10.171808019031305,24.63,-99.0
29,ACN,short to hedge,SNPS,-154.7042524733148,-1.7851863890297115,86.66,-99.0
29,ACN,short to hedge,SPLK,-157.33854983283123,-1.6980201795038985,92.66,-99.0
29,ACN,short to hedge,SQ,-64.37641527881509,-1.0280487907827387,62.62,-99.0
29,ACN,short to hedge,SSNC,-129.04278852687057,-2.8336141529835435,45.54,-99.0
29,ACN,short to hedge,SWCH,-0.0,-0.0,7.66,-99.0
29,ACN,short to hedge,SYMC,-63.68508916760665,-2.95934429217503,21.52,-99.0
29,ACN,short to hedge,TEAM,-134.6662659809486,-1.8669938441833995,72.13,-99.0
29,ACN,short to hedge,TSS,-184.35465122036618,-2.2001987256279527,83.79,-99.0
29,ACN,short to hedge,TWLO,-56.46941923733887,-0.7337502499654219,76.96,-99.0
29,ACN,short to hedge,TWOU,-78.1791756530617,-1.5192222241170172,51.46,-99.0
29,ACN,short to hedge,TWTR,-106.88547289101882,-3.381381616292908,31.61,-99.0
29,ACN,short to hedge,TYL,-111.19459365602836,-0.6013444035261931,184.91,-99.0
29,ACN,short to hedge,ULTI,-174.51072199536472,-0.7145928585863179,244.21,-99.0
29,ACN,short to hedge,VEEV,-149.5865002328447,-1.6786724299500024,89.11,-99.0
29,ACN,short to hedge,VMW,-149.43469231931292,-0.9989617776543412,149.59,-99.0
29,ACN,short to hedge,VRSN,-13.567220439714408,-0.09081746060455458,149.39,-99.0
29,ACN,short to hedge,WDAY,-147.09488266223357,-1.1051456248101696,133.1,-99.0
29,ACN,short to hedge,WEX,-154.47896608371008,-0.9891085035453328,156.18,-99.0
29,ACN,short to hedge,ZEN,-163.2501952286151,-3.151548170436585,51.8,-99.0
29,ACN,short to hedge,ZNGA,-75.20349319903772,-21.54827885359247,3.49,-99.0
29,,sell to open,ADSK,-10000.0,-74.05213270142181,135.04,3.9902416165007684
29,ADSK,long to hedge,ACN,1601.9450528196335,10.204771644920585,156.98,-99.0
29,ADSK,long to hedge,ADBE,233.01897662980602,1.0311486708107178,225.98,-99.0
29,ADSK,long to hedge,ADP,1331.2324701162559,9.436011271025345,141.08,-99.0
29,ADSK,long to hedge,ADS,96.01023624173355,0.4898481440904773,196.0,-99.0
29,ADSK,long to hedge,ADSK,290.11787960689685,2.148384771970504,135.04,-99.0
29,ADSK,long to hedge,AKAM,94.63947638292744,1.3942173892593908,67.88,-99.0
29,ADSK,long to hedge,ANSS,385.11555130365446,2.5334882659276,152.01,-99.0
